index,lat,lon,value,timestamp,name,shortname,units
106062,52.521633,-7.283688,-0.715918,02-11-2016 03:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,0.503076,02-11-2016 04:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,0.564600,02-11-2016 04:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,0.885400,02-11-2016 04:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,0.476709,02-11-2016 04:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.064307,02-11-2016 04:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,0.353662,02-11-2016 04:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,0.727197,02-11-2016 04:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,0.402002,02-11-2016 04:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,0.243311,02-11-2016 04:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,0.305322,02-11-2016 04:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.011572,02-11-2016 04:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,0.340479,02-11-2016 05:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,0.402002,02-11-2016 05:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,0.551904,02-11-2016 05:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,0.573389,02-11-2016 05:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,0.058740,02-11-2016 05:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,0.248193,02-11-2016 05:00:00,Temperature,t,Celsius
